time,open,high,low,close,volume
2026-06-01 19:10:00+00:00,4485.395,4487.37,4485.133,4485.353,397
2026-06-01 19:15:00+00:00,4485.512,4486.59,4484.544,4486.007,455
2026-06-01 19:20:00+00:00,4486.017,4486.555,4484.926,4485.598,379
2026-06-01 19:25:00+00:00,4485.594,4486.016,4484.237,4484.821,349
2026-06-01 19:30:00+00:00,4484.854,4485.804,4483.501,4484.015,432
2026-06-01 19:35:00+00:00,4484.072,4485.441,4482.891,4484.534,473
2026-06-01 19:40:00+00:00,4484.526,4485.312,4483.33,4483.561,375
2026-06-01 19:45:00+00:00,4483.588,4484.467,4482.822,4483.494,449
2026-06-01 19:50:00+00:00,4483.568,4483.765,4479.942,4480.323,551
2026-06-01 19:55:00+00:00,4480.262,4481.276,4479.056,4481.274,671
2026-06-01 20:00:00+00:00,4481.33,4483.79,4480.26,4482.744,512
2026-06-01 20:05:00+00:00,4482.69,4484.301,4482.571,4483.293,415
2026-06-01 20:10:00+00:00,4483.228,4484.08,4482.332,4483.289,367
2026-06-01 20:15:00+00:00,4483.273,4484.15,4482.833,4483.085,285
2026-06-01 20:20:00+00:00,4482.791,4483.362,4482.082,4482.432,309
2026-06-01 20:25:00+00:00,4482.447,4483.796,4482.275,4483.019,276
2026-06-01 20:30:00+00:00,4483.015,4484.878,4482.261,4484.42,263
2026-06-01 20:35:00+00:00,4484.48,4484.652,4483.225,4484.117,261
2026-06-01 20:40:00+00:00,4483.749,4484.73,4482.458,4482.704,333
2026-06-01 20:45:00+00:00,4482.702,4484.038,4481.13,4483.762,326
2026-06-01 20:50:00+00:00,4483.792,4484.213,4482.537,4483.338,284
2026-06-01 20:55:00+00:00,4483.283,4486.011,4482.87,4484.178,246
2026-06-01 22:00:00+00:00,4486.67,4487.002,4482.443,4483.373,435
2026-06-01 22:05:00+00:00,4483.303,4483.61,4481.673,4482.053,246
2026-06-01 22:10:00+00:00,4482.06,4484.658,4481.883,4484.298,233
2026-06-01 22:15:00+00:00,4484.288,4485.371,4483.73,4484.3,237
2026-06-01 22:20:00+00:00,4484.037,4484.68,4481.355,4482.462,323
2026-06-01 22:25:00+00:00,4482.84,4483.785,4481.432,4481.703,343
2026-06-01 22:30:00+00:00,4481.676,4483.33,4481.345,4481.575,198
2026-06-01 22:35:00+00:00,4481.282,4482.768,4479.908,4482.56,294
2026-06-01 22:40:00+00:00,4482.806,4483.409,4481.011,4481.694,268
2026-06-01 22:45:00+00:00,4481.701,4485.604,4481.418,4484.091,223
2026-06-01 22:50:00+00:00,4484.095,4484.807,4483.424,4484.048,196
2026-06-01 22:55:00+00:00,4484.035,4486.444,4483.741,4485.475,401
2026-06-01 23:00:00+00:00,4485.419,4487.78,4481.758,4486.459,440
2026-06-01 23:05:00+00:00,4486.201,4486.54,4484.71,4485.228,194
2026-06-01 23:10:00+00:00,4485.37,4486.431,4485.023,4486.077,243
2026-06-01 23:15:00+00:00,4486.253,4488.031,4485.873,4486.471,265
2026-06-01 23:20:00+00:00,4486.471,4487.761,4485.361,4487.558,227
2026-06-01 23:25:00+00:00,4487.556,4488.384,4487.095,4487.424,245
2026-06-01 23:30:00+00:00,4487.424,4487.455,4484.561,4484.64,324
2026-06-01 23:35:00+00:00,4484.921,4485.672,4480.645,4484.454,537
2026-06-01 23:40:00+00:00,4484.444,4486.747,4483.593,4483.655,438
2026-06-01 23:45:00+00:00,4483.596,4483.596,4479.25,4481.153,653
2026-06-01 23:50:00+00:00,4481.097,4484.853,4480.866,4484.611,458
2026-06-01 23:55:00+00:00,4484.613,4485.976,4483.859,4484.322,363
2026-06-02 00:00:00+00:00,4484.491,4485.254,4481.563,4484.414,989
2026-06-02 00:05:00+00:00,4484.405,4485.085,4476.563,4478.264,1315
2026-06-02 00:10:00+00:00,4478.615,4481.618,4478.088,4481.111,1034
2026-06-02 00:15:00+00:00,4480.99,4485.518,4480.872,4485.301,1009
2026-06-02 00:20:00+00:00,4485.01,4489.771,4484.123,4489.527,900
2026-06-02 00:25:00+00:00,4489.465,4493.87,4488.409,4493.86,1075
2026-06-02 00:30:00+00:00,4493.803,4497.235,4488.978,4489.378,1119
2026-06-02 00:35:00+00:00,4489.46,4491.542,4488.495,4489.255,804
2026-06-02 00:40:00+00:00,4489.32,4489.579,4485.195,4487.285,918
2026-06-02 00:45:00+00:00,4487.079,4487.924,4480.633,4481.626,765
2026-06-02 00:50:00+00:00,4481.567,4484.06,4481.313,4481.909,877
2026-06-02 00:55:00+00:00,4481.853,4484.204,4480.809,4481.244,871
2026-06-02 01:00:00+00:00,4481.189,4486.752,4473.592,4481.83,2492
2026-06-02 01:05:00+00:00,4481.756,4485.9,4479.284,4479.526,1592
2026-06-02 01:10:00+00:00,4479.592,4491.822,4478.845,4489.685,2098
2026-06-02 01:15:00+00:00,4489.935,4490.156,4481.648,4485.897,2131
2026-06-02 01:20:00+00:00,4485.96,4488.518,4481.095,4483.195,1442
2026-06-02 01:25:00+00:00,4483.254,4492.558,4482.898,4486.494,1620
2026-06-02 01:30:00+00:00,4486.552,4489.326,4485.992,4487.009,1368
2026-06-02 01:35:00+00:00,4487.066,4489.318,4480.904,4481.956,1324
2026-06-02 01:40:00+00:00,4481.898,4485.592,4479.463,4479.842,1512
2026-06-02 01:45:00+00:00,4480.075,4482.159,4471.576,4475.313,1754
2026-06-02 01:50:00+00:00,4475.661,4476.221,4463.003,4473.533,2083
2026-06-02 01:55:00+00:00,4473.475,4477.189,4471.407,4474.178,1543
2026-06-02 02:00:00+00:00,4473.933,4481.0,4472.61,4473.659,1734
2026-06-02 02:05:00+00:00,4473.736,4475.076,4472.068,4474.854,1015
2026-06-02 02:10:00+00:00,4474.781,4480.681,4473.896,4480.384,829
2026-06-02 02:15:00+00:00,4480.43,4482.177,4478.612,4480.846,786
2026-06-02 02:20:00+00:00,4480.902,4484.876,4480.902,4483.791,815
2026-06-02 02:25:00+00:00,4483.735,4484.63,4481.533,4481.938,755
2026-06-02 02:30:00+00:00,4481.76,4485.778,4480.04,4481.373,1210
2026-06-02 02:35:00+00:00,4481.045,4483.805,4478.924,4479.042,892
2026-06-02 02:40:00+00:00,4478.974,4479.303,4474.541,4476.619,900
2026-06-02 02:45:00+00:00,4476.683,4477.834,4473.643,4474.452,926
2026-06-02 02:50:00+00:00,4474.394,4479.978,4474.255,4478.596,654
2026-06-02 02:55:00+00:00,4478.58,4486.622,4478.58,4485.835,772
2026-06-02 03:00:00+00:00,4485.897,4492.712,4485.608,4487.966,1162
2026-06-02 03:05:00+00:00,4488.265,4489.622,4485.967,4486.725,716
2026-06-02 03:10:00+00:00,4486.663,4489.324,4486.07,4488.059,726
2026-06-02 03:15:00+00:00,4488.409,4491.33,4487.955,4489.768,715
2026-06-02 03:20:00+00:00,4489.844,4490.061,4485.87,4489.839,813
2026-06-02 03:25:00+00:00,4490.193,4497.558,4489.44,4495.028,1134
2026-06-02 03:30:00+00:00,4494.962,4499.314,4493.093,4493.983,1339
2026-06-02 03:35:00+00:00,4494.039,4498.909,4493.517,4494.738,882
2026-06-02 03:40:00+00:00,4494.644,4497.086,4494.161,4497.086,593
2026-06-02 03:45:00+00:00,4497.067,4499.609,4495.191,4498.01,633
2026-06-02 03:50:00+00:00,4498.015,4498.494,4496.799,4497.328,463
2026-06-02 03:55:00+00:00,4497.27,4499.436,4497.27,4499.155,369
2026-06-02 04:00:00+00:00,4499.215,4501.68,4497.603,4500.223,628
2026-06-02 04:05:00+00:00,4500.217,4503.294,4500.179,4502.329,570
2026-06-02 04:10:00+00:00,4502.097,4505.547,4502.097,4504.536,572
2026-06-02 04:15:00+00:00,4504.517,4510.323,4504.022,4507.611,806
2026-06-02 04:20:00+00:00,4507.642,4508.012,4504.92,4505.772,693
2026-06-02 04:25:00+00:00,4505.837,4506.083,4504.32,4504.69,664
2026-06-02 04:30:00+00:00,4504.667,4507.733,4503.332,4507.478,806
2026-06-02 04:35:00+00:00,4507.482,4509.116,4507.102,4508.702,670
2026-06-02 04:40:00+00:00,4508.76,4511.084,4508.101,4510.149,641
2026-06-02 04:45:00+00:00,4510.142,4516.009,4509.747,4512.41,655
2026-06-02 04:50:00+00:00,4512.429,4514.371,4511.774,4512.771,538
2026-06-02 04:55:00+00:00,4512.753,4518.37,4512.632,4517.241,751
2026-06-02 05:00:00+00:00,4517.186,4518.343,4515.753,4515.809,727
2026-06-02 05:05:00+00:00,4516.115,4517.476,4515.369,4515.901,602
2026-06-02 05:10:00+00:00,4515.889,4518.669,4515.112,4518.376,656
2026-06-02 05:15:00+00:00,4518.726,4519.722,4517.026,4518.524,713
2026-06-02 05:20:00+00:00,4518.592,4520.601,4517.524,4518.651,674
2026-06-02 05:25:00+00:00,4518.592,4521.847,4516.636,4519.592,879
2026-06-02 05:30:00+00:00,4519.66,4527.047,4519.493,4524.79,2187
2026-06-02 05:35:00+00:00,4524.859,4528.337,4523.092,4523.423,1175
2026-06-02 05:40:00+00:00,4523.735,4526.997,4522.809,4524.611,746
