time,open,high,low,close,volume
2026-02-05 09:00:00+00:00,4912.053,4914.325,4849.308,4855.157,36270
2026-02-05 10:00:00+00:00,4855.005,4886.969,4847.384,4877.093,24922
2026-02-05 11:00:00+00:00,4877.106,4894.537,4864.526,4868.324,15013
2026-02-05 12:00:00+00:00,4868.339,4878.029,4810.764,4854.078,40008
2026-02-05 13:00:00+00:00,4854.0,4868.209,4802.062,4835.477,54800
2026-02-05 14:00:00+00:00,4835.368,4870.034,4805.809,4846.542,66900
2026-02-05 15:00:00+00:00,4845.968,4865.745,4800.564,4817.704,61313
2026-02-05 16:00:00+00:00,4817.601,4906.949,4812.328,4888.897,49982
2026-02-05 17:00:00+00:00,4888.683,4890.814,4859.143,4869.344,31930
2026-02-05 18:00:00+00:00,4869.27,4875.433,4851.148,4858.243,27706
2026-02-05 19:00:00+00:00,4858.159,4865.33,4823.435,4829.284,22108
2026-02-05 20:00:00+00:00,4829.362,4843.126,4792.849,4811.392,24759
2026-02-05 21:00:00+00:00,4811.248,4826.102,4759.221,4776.862,19080
2026-02-05 23:00:00+00:00,4761.271,4781.998,4703.372,4703.714,17298
2026-02-06 00:00:00+00:00,4703.706,4764.524,4655.135,4762.823,51377
2026-02-06 01:00:00+00:00,4762.747,4784.981,4693.835,4774.14,63917
2026-02-06 02:00:00+00:00,4774.251,4846.569,4760.512,4816.604,36881
2026-02-06 03:00:00+00:00,4816.527,4839.175,4800.972,4824.312,21376
2026-02-06 04:00:00+00:00,4824.179,4831.795,4807.158,4813.837,11622
2026-02-06 05:00:00+00:00,4813.799,4897.93,4807.701,4897.615,20720
2026-02-06 06:00:00+00:00,4897.537,4903.227,4825.276,4846.535,26291
2026-02-06 07:00:00+00:00,4846.455,4861.739,4838.386,4841.105,14307
2026-02-06 08:00:00+00:00,4841.029,4882.544,4829.58,4862.223,23107
2026-02-06 09:00:00+00:00,4862.107,4872.752,4838.124,4866.586,17774
2026-02-06 10:00:00+00:00,4866.833,4880.002,4851.51,4878.495,10579
2026-02-06 11:00:00+00:00,4878.39,4895.936,4863.944,4887.124,12255
2026-02-06 12:00:00+00:00,4887.216,4903.47,4871.207,4900.401,13758
2026-02-06 13:00:00+00:00,4900.297,4938.451,4897.209,4929.036,26474
2026-02-06 14:00:00+00:00,4928.945,4950.237,4894.525,4947.958,29250
2026-02-06 15:00:00+00:00,4948.395,4964.77,4928.425,4943.388,26239
2026-02-06 16:00:00+00:00,4943.584,4953.706,4921.92,4951.58,18705
2026-02-06 17:00:00+00:00,4951.658,4968.664,4948.245,4960.566,12794
2026-02-06 18:00:00+00:00,4960.386,4971.414,4943.722,4962.642,11021
2026-02-06 19:00:00+00:00,4962.563,4963.33,4948.76,4957.148,6886
2026-02-06 20:00:00+00:00,4956.997,4959.126,4936.577,4953.383,10221
2026-02-06 21:00:00+00:00,4953.44,4968.384,4946.463,4968.279,5967
2026-02-08 23:00:00+00:00,4967.723,5046.912,4964.805,5035.998,13824
2026-02-09 00:00:00+00:00,5036.073,5045.084,5011.801,5019.884,18502
2026-02-09 01:00:00+00:00,5020.025,5042.204,4975.964,4982.699,26914
2026-02-09 02:00:00+00:00,4982.776,5017.573,4969.182,5007.4,16725
2026-02-09 03:00:00+00:00,5007.198,5031.419,5005.704,5016.208,11125
